id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal
128361,"Mary Abigail ""Abby"" Wambach",F,32.0,180.0,81.0,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold
128383,"Rodman Lewis ""Rod"" Wanamaker",M,24.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Polo,Polo Men's Polo,Silver
128704,Andre Ward,M,20.0,185.0,80.0,United States,USA,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Light-Heavyweight,Gold
128705,"Rebecca Claire ""Becca"" Ward",F,18.0,170.0,61.0,United States,USA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Sabre, Individual",Bronze
128705,"Rebecca Claire ""Becca"" Ward",F,18.0,170.0,61.0,United States,USA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Sabre, Team",Bronze
128724,McLain Ward,M,28.0,176.0,70.0,United States,USA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
128724,McLain Ward,M,32.0,176.0,70.0,United States,USA,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
128724,McLain Ward,M,40.0,176.0,70.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
128757,Jeremy Matthew Wariner,M,20.0,188.0,71.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres,Gold
128757,Jeremy Matthew Wariner,M,20.0,188.0,71.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
128757,Jeremy Matthew Wariner,M,24.0,188.0,71.0,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 400 metres,Silver
128757,Jeremy Matthew Wariner,M,24.0,188.0,71.0,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
128763,"Frederick Charles ""Fred"" Warmbold",M,28.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Bronze
128769,Anne Elizabeth Taubes Warner,F,21.0,173.0,68.0,United States,USA,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,Bronze
128770,Anne Kindel Warner (-Cribbs),F,15.0,170.0,63.0,United States,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
128777,Karl DeWitt Warner,M,24.0,176.0,71.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
128835,Mary Trainor Washburn (-Conklin),F,20.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
128939,Torrance Watkins Fleischmann,F,34.0,165.0,48.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
128941,Natasha Watley,F,22.0,175.0,78.0,United States,USA,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Gold
128941,Natasha Watley,F,26.0,175.0,78.0,United States,USA,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Silver
128984,"Lillian Debra ""Pokey"" Watson (-Richardson)",F,14.0,175.0,66.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
128984,"Lillian Debra ""Pokey"" Watson (-Richardson)",F,14.0,175.0,66.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
128984,"Lillian Debra ""Pokey"" Watson (-Richardson)",F,18.0,175.0,66.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Backstroke,Gold
129022,Quincy Dushawn Watts,M,22.0,190.0,88.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 400 metres,Gold
129022,Quincy Dushawn Watts,M,22.0,190.0,88.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
129050,Marshall Wayne,M,24.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Diving,Diving Men's Springboard,Silver
129050,Marshall Wayne,M,24.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Diving,Diving Men's Platform,Gold
129051,Mary Alice Wayte (-Bradburne),F,19.0,174.0,58.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Freestyle,Gold
129051,Mary Alice Wayte (-Bradburne),F,19.0,174.0,58.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
129051,Mary Alice Wayte (-Bradburne),F,23.0,174.0,58.0,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
129051,Mary Alice Wayte (-Bradburne),F,23.0,174.0,58.0,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
129069,Casey McGhee Weathers,M,23.0,185.0,99.0,United States,USA,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Bronze
129070,Teresa Gaye Weatherspoon,F,22.0,172.0,70.0,United States,USA,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,Gold
129070,Teresa Gaye Weatherspoon,F,26.0,172.0,70.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,Bronze
129072,Andrew Teisher Weaver,M,25.0,183.0,73.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Cycling,Cycling Men's 100 kilometres Team Time Trial,Bronze
129073,"Robert Brooks ""Bobby"" Weaver",M,25.0,157.0,48.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",Gold
129074,"Jeffrey Charles ""Jeff"" Weaver",M,19.0,195.0,91.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,Bronze
129095,"Russell Irving ""Russ"" Webb",M,27.0,188.0,88.0,United States,USA,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,Bronze
129104,Tammy June Webb-Liley,F,27.0,180.0,68.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Women's Volleyball,Bronze
129164,Garrett Weber-Gale,M,23.0,188.0,82.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
129164,Garrett Weber-Gale,M,23.0,188.0,82.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
129170,"Robert David ""Bob"" Webster",M,21.0,175.0,63.0,United States,USA,1960 Summer,1960,Summer,Roma,Diving,Diving Men's Platform,Gold
129170,"Robert David ""Bob"" Webster",M,25.0,175.0,63.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Diving,Diving Men's Platform,Gold
129281,Mariechen M. Wehselau (-Jackson),F,17.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 100 metres Freestyle,Silver
129281,Mariechen M. Wehselau (-Jackson),F,17.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
129302,Andrew Weibrecht,M,24.0,170.0,86.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Super G,Bronze
129302,Andrew Weibrecht,M,27.0,170.0,86.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Super G,Silver
129310,"Cyril Anthony ""Cy"" Weidenborner",M,25.0,167.0,64.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
129331,"Douglas Daniel ""Doug"" Weight",M,31.0,180.0,91.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
129351,Kerry Pauline Weiland,F,29.0,163.0,62.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
129356,"David Lawson ""Dave"" Weill",M,22.0,200.0,120.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Discus Throw,Bronze
129370,"Wendy Weinberg (-Farber, -Weil)",F,18.0,168.0,57.0,United States,USA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 800 metres Freestyle,Bronze
129373,Donna L. Weinbrecht,F,26.0,162.0,55.0,United States,USA,1992 Winter,1992,Winter,Albertville,Freestyle Skiing,Freestyle Skiing Women's Moguls,Gold
129402,Amanda Jo Weir (-Davis),F,18.0,188.0,77.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
129402,Amanda Jo Weir (-Davis),F,18.0,188.0,77.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
129402,Amanda Jo Weir (-Davis),F,26.0,188.0,77.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
129402,Amanda Jo Weir (-Davis),F,30.0,188.0,77.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
129448,Paula Jo Weishoff (-Hanold),F,22.0,185.0,75.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Women's Volleyball,Silver
129448,Paula Jo Weishoff (-Hanold),F,30.0,185.0,75.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Women's Volleyball,Bronze
129469,"Peter Johann ""Johnny"" Weissmuller",M,19.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Water Polo,Water Polo Men's Water Polo,Bronze
129469,"Peter Johann ""Johnny"" Weissmuller",M,19.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 100 metres Freestyle,Gold
129469,"Peter Johann ""Johnny"" Weissmuller",M,19.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 400 metres Freestyle,Gold
129469,"Peter Johann ""Johnny"" Weissmuller",M,19.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
129469,"Peter Johann ""Johnny"" Weissmuller",M,23.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 100 metres Freestyle,Gold
129469,"Peter Johann ""Johnny"" Weissmuller",M,23.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
129476,Abbey Weitzeil,F,19.0,178.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
129476,Abbey Weitzeil,F,19.0,178.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
129477,Charles Barry Weitzenberg,M,25.0,186.0,88.0,United States,USA,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,Bronze
129489,John Russell Welchli,M,27.0,181.0,73.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxless Fours,Silver
129491,Theresa Weld-Blanchard (-Barnes),F,26.0,,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Figure Skating,Figure Skating Women's Singles,Bronze
129536,Kellie Wells,F,30.0,163.0,57.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 100 metres Hurdles,Bronze
129537,Mark Ronald Wells,M,22.0,175.0,79.0,United States,USA,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
129545,Rhoshii Shepherd Wells,M,19.0,180.0,75.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Middleweight,Bronze
129549,Wayne Alton Wells,M,25.0,173.0,74.0,United States,USA,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Welterweight, Freestyle",Gold
129556,Henry Reed Welsford,M,23.0,179.0,,United States,USA,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Fours,Bronze
129603,James Isaac Wendell,M,21.0,183.0,79.0,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 110 metres Hurdles,Silver
129604,"Kristen Elizabeth ""Krissy"" Wendell (-Pohl)",F,20.0,167.0,70.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
129604,"Kristen Elizabeth ""Krissy"" Wendell (-Pohl)",F,24.0,167.0,70.0,United States,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
129627,Lauren Ashley Wenger (-Trapani),F,24.0,191.0,77.0,United States,USA,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Silver
129627,Lauren Ashley Wenger (-Trapani),F,28.0,191.0,77.0,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold
129738,Seth Benjamin Wescott,M,29.0,185.0,91.0,United States,USA,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Men's Boardercross,Gold
129738,Seth Benjamin Wescott,M,33.0,185.0,91.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Men's Boardercross,Gold
129769,"Jerome Alan ""Jerry"" West",M,22.0,191.0,81.0,United States,USA,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,Gold
129791,Peter Jonathan Westbrook,M,32.0,175.0,73.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's Sabre, Individual",Bronze
129792,"Russell Westbrook, Jr.",M,23.0,191.0,85.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold
129802,"August ""Gus"" Wester, Jr.",M,22.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Silver
129848,Warren DeHaven Westlund,M,21.0,,,United States,USA,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Fours,Gold
129913,Lindsay Marie Whalen,F,30.0,175.0,72.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
129913,Lindsay Marie Whalen,F,34.0,175.0,72.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold
129918,"David Lee ""Dave"" Wharton",M,19.0,183.0,79.0,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 400 metres Individual Medley,Silver
129925,"William John ""Bill"" Wheatley",M,27.0,188.0,79.0,United States,USA,1936 Summer,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,Gold
129933,Adam Wheeler,M,27.0,191.0,96.0,United States,USA,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
129959,Mary Rebecca Whipple,F,24.0,160.0,48.0,United States,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Silver
129959,Mary Rebecca Whipple,F,28.0,160.0,48.0,United States,USA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Gold
129959,Mary Rebecca Whipple,F,32.0,160.0,48.0,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Gold
129961,"Donald Francis ""Don"" Whiston",M,24.0,,,United States,USA,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
129967,Pernell Whitaker,M,20.0,165.0,60.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Lightweight,Gold
129975,"Albert Cosad ""Al"" White",M,28.0,171.0,,United States,USA,1924 Summer,1924,Summer,Paris,Diving,Diving Men's Springboard,Gold
129975,"Albert Cosad ""Al"" White",M,28.0,171.0,,United States,USA,1924 Summer,1924,Summer,Paris,Diving,Diving Men's Platform,Gold
129978,Amy Lee White (-Ballidis),F,15.0,172.0,57.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Backstroke,Silver
129996,"Joseph Henry ""Jo-Jo"" White",M,21.0,191.0,89.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Gold
129998,"John Galbraith ""Johnny"" White",M,20.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Eights,Gold
130004,Marilyn Elaine White,F,19.0,161.0,52.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
130014,"Rodney E. ""Rod"" White",M,19.0,183.0,78.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Archery,Archery Men's Team,Gold
130014,"Rodney E. ""Rod"" White",M,23.0,183.0,78.0,United States,USA,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Team,Bronze
130018,Shaun Roger White,M,19.0,175.0,70.0,United States,USA,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Men's Halfpipe,Gold
130018,Shaun Roger White,M,23.0,175.0,70.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Men's Halfpipe,Gold
130031,Willye Brown White,F,16.0,163.0,56.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's Long Jump,Silver
130031,Willye Brown White,F,24.0,163.0,56.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
130032,"Charles Allen ""Charlie"" White, Jr.",M,26.0,175.0,73.0,United States,USA,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Team,Bronze
130059,"Malvin Groston ""Mal"" Whitfield",M,23.0,185.0,76.0,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 400 metres,Bronze
130059,"Malvin Groston ""Mal"" Whitfield",M,23.0,185.0,76.0,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 800 metres,Gold
130059,"Malvin Groston ""Mal"" Whitfield",M,23.0,185.0,76.0,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
130059,"Malvin Groston ""Mal"" Whitfield",M,27.0,185.0,76.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 800 metres,Gold
130059,"Malvin Groston ""Mal"" Whitfield",M,27.0,185.0,76.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
130079,Ashley Ann Whitney,F,16.0,170.0,56.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
130080,"Lawrence Atwood ""Larry"" Whitney",M,21.0,180.0,86.0,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Shot Put,Bronze
130083,Ryan Whitney,M,26.0,193.0,100.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
130096,"Pauline ""Polly"" Whittier (-Iselin)",F,23.0,,,United States,USA,1900 Summer,1900,Summer,Paris,Golf,Golf Women's Individual,Silver
130114,Sandra Whyte (-Sweeney),F,27.0,170.0,59.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
130137,Sharon Lynn Wichman (-Jones),F,16.0,175.0,60.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Breaststroke,Bronze
130137,Sharon Lynn Wichman (-Jones),F,16.0,175.0,60.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Breaststroke,Gold
130188,Jordyn Marie Wieber,F,17.0,157.0,52.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Gold
130289,Linden Wiesman,F,25.0,175.0,64.0,United States,USA,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
130291,"Kenneth George ""Ken"" Wiesner",M,27.0,192.0,91.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's High Jump,Silver
130306,"Lones Wesley Wigger, Jr.",M,27.0,170.0,82.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold
130306,"Lones Wesley Wigger, Jr.",M,27.0,170.0,82.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Silver
130306,"Lones Wesley Wigger, Jr.",M,35.0,170.0,82.0,United States,USA,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Free Rifle, Three Positions, 300 metres",Gold
130313,"David Henry ""Dave"" Wight",M,22.0,198.0,79.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Gold
130381,Doreen Viola Wilber (Hansen-),F,42.0,167.0,60.0,United States,USA,1972 Summer,1972,Summer,Munich,Archery,Archery Women's Individual,Gold
130386,Lisa Margrit Wilcox,F,37.0,,,United States,USA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
130410,Deontay Leshun Wilder,M,22.0,201.0,91.0,United States,USA,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Heavyweight,Bronze
130416,"Herbert Henry ""Herb"" Wildman",M,19.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Bronze
130417,"Benjamin Marshall ""Ben"" Wildman-Tobriner",M,23.0,193.0,91.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
130421,George Ellsworth Wiley,M,23.0,163.0,,United States,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 5 mile,Silver
130421,George Ellsworth Wiley,M,23.0,163.0,,United States,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 25 mile,Bronze
130424,Mildred Olive Wiley (-Dee),F,26.0,180.0,65.0,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's High Jump,Bronze
130455,"Thomas Peter ""Tom"" Wilkens",M,24.0,188.0,82.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Individual Medley,Bronze
130458,"Stephen Bradley ""Brad"" Wilkerson",M,23.0,180.0,86.0,United States,USA,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Gold
130470,"Louis Guy ""Lou"" Wilkins",M,21.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Pole Vault,Bronze
130471,Mac Maurice Wilkins,M,25.0,193.0,115.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Discus Throw,Gold
130471,Mac Maurice Wilkins,M,33.0,193.0,115.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Discus Throw,Silver
130484,Laura Ann Wilkinson (-Hulseman),F,22.0,168.0,57.0,United States,USA,2000 Summer,2000,Summer,Sydney,Diving,Diving Women's Platform,Gold
130494,"Robert Ide ""Bob"" Will",M,23.0,,,United States,USA,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Fours,Gold
130503,"Mary Patricia ""Patsy"" Willard (-Heckel)",F,23.0,170.0,59.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Diving,Diving Women's Springboard,Bronze
130544,Alan Frank Williams,M,30.0,180.0,,United States,USA,1924 Summer,1924,Summer,Paris,Rugby,Rugby Men's Rugby,Gold
130551,"Archibald Franklin ""Archie"" Williams",M,21.0,183.0,80.0,United States,USA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 400 metres,Gold
130567,Christa Lee Williams,F,18.0,172.0,72.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Gold
130567,Christa Lee Williams,F,22.0,172.0,72.0,United States,USA,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Gold
130580,Deron Michael Williams,M,24.0,191.0,95.0,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Gold
130580,Deron Michael Williams,M,28.0,191.0,95.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold
130602,"Howard Earl ""Howie"" Williams",M,24.0,183.0,76.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,Gold
130607,James Leighman Williams,M,22.0,188.0,75.0,United States,USA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's Sabre, Team",Silver
130608,Jason Gerald Williams,M,21.0,172.0,82.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,Bronze
130616,John Chester Williams,M,18.0,189.0,73.0,United States,USA,1972 Summer,1972,Summer,Munich,Archery,Archery Men's Individual,Gold
130617,John Williams,M,39.0,177.0,68.0,United States,USA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
130626,Lauryn Chenet Williams,F,20.0,160.0,67.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 100 metres,Silver
130626,Lauryn Chenet Williams,F,28.0,160.0,67.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
130633,Lucinda Williams (-Adams),F,23.0,166.0,51.0,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
130646,Natalie Jean Williams,F,29.0,188.0,80.0,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Gold
130657,"Randel Lavelle ""Randy"" Williams",M,19.0,178.0,69.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Long Jump,Gold
130657,"Randel Lavelle ""Randy"" Williams",M,22.0,178.0,69.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Long Jump,Silver
130662,"Robert W. Williams, Jr.",M,63.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Archery,Archery Men's Double American Round,Silver
130662,"Robert W. Williams, Jr.",M,63.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Archery,Archery Men's Double York Round,Silver
130667,Serena Jamika Williams,F,18.0,175.0,70.0,United States,USA,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Doubles,Gold
130667,Serena Jamika Williams,F,30.0,175.0,70.0,United States,USA,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,Gold
130683,Susan Rene Williams (Bartholomew-),F,35.0,165.0,58.0,United States,USA,2004 Summer,2004,Summer,Athina,Triathlon,Triathlon Women's Olympic Distance,Bronze
130689,Todd Michael Williams,M,29.0,190.0,86.0,United States,USA,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Gold
